sampledate,air_temp,wind_speed_5m,par,opt_wtemp,opt_do_raw
2012-07-24T12:00:00Z,29.91,10.1288,0,29.61,6.93
2012-07-24T12:30:00Z,29.87,9.475824,0,29.52,6.92
2012-07-24T13:00:00Z,29.8,9.432643,0,29.48,6.92
2012-07-24T13:30:00Z,29.76,8.996811,126.33828597285664,29.45,6.91
2012-07-24T14:00:00Z,29.7,8.24258,369.7425102863269,29.39,6.91
2012-07-24T14:30:00Z,29.66,8.820233,613.8917301079517,29.28,6.91
2012-07-24T15:00:00Z,29.65,8.612999,854.6084845746412,29.13,6.91
2012-07-24T15:30:00Z,29.64,9.000649,1087.7740433199137,29.19,6.93
2012-07-24T16:00:00Z,29.65,8.567352,1309.3988789664713,29.21,6.94
2012-07-24T16:30:00Z,29.69,8.685885,1515.6909291129307,29.15,6.95
2012-07-24T17:00:00Z,29.75,8.317513,1703.120479622091,29.12,6.99
2012-07-24T17:30:00Z,29.82,7.693624,1868.4805589005305,29.08,7.03
2012-07-24T18:00:00Z,29.9,7.567513,2008.941810134052,29.05,7.07
2012-07-24T18:30:00Z,29.97,7.652467,2122.100902395187,29.14,7.07
2012-07-24T19:00:00Z,30.08,7.985654,2206.0216522282176,29.37,7.09
2012-07-24T19:30:00Z,30.18,8.271888,2259.268152332911,29.42,7.12
2012-07-24T20:00:00Z,30.29,7.710479,2280.929340338989,29.41,7.13
2012-07-24T20:30:00Z,30.38,7.740932,2270.6345873080236,29.43,7.15
2012-07-24T21:00:00Z,30.46,7.662253,2228.5600393236746,29.45,7.17
2012-07-24T21:30:00Z,30.59,7.759334,2155.425603559928,29.63,7.2
2012-07-24T22:00:00Z,30.68,7.226943,2052.482630491762,29.6,7.22
2012-07-24T22:30:00Z,30.76,6.792792,1921.492502942261,29.66,7.23
2012-07-24T23:00:00Z,30.82,7.383519,1764.6964982884087,29.76,7.25
2012-07-24T23:30:00Z,30.89,7.475979,1584.7774396522968,30,7.28
2012-07-25T00:00:00Z,30.96,6.835955,1384.8137920285915,30.17,7.33
2012-07-25T00:30:00Z,30.96,6.581551,1168.2269888338617,30.2,7.31
2012-07-25T01:00:00Z,30.98,6.602135,938.722890336823,30.29,7.35
2012-07-25T01:30:00Z,30.97,7.479725,700.2283753146429,30.38,7.34
2012-07-25T02:00:00Z,30.95,8.695825,456.82415100117294,30.38,7.33
2012-07-25T02:30:00Z,30.91,9.283704,212.67493117954788,30.35,7.3
2012-07-25T03:00:00Z,30.86,9.001945,0,30.38,7.26
2012-07-25T03:30:00Z,30.83,9.813843,0,30.35,7.21
2012-07-25T04:00:00Z,30.77,9.811477,0,30.33,7.19
2012-07-25T04:30:00Z,30.71,9.644675,0,30.29,7.14
2012-07-25T05:00:00Z,30.66,9.617824,0,30.1,7.12
2012-07-25T05:30:00Z,30.6,9.953322,0,30.02,7.09
2012-07-25T06:00:00Z,30.55,9.768173,0,29.91,7.07
2012-07-25T06:30:00Z,30.5,10.26586,0,29.84,7.05
2012-07-25T07:00:00Z,30.44,10.77696,0,29.75,7.03
2012-07-25T07:30:00Z,30.38,10.33828,0,29.71,6.99
2012-07-25T08:00:00Z,30.32,11.13341,0,29.65,7.01
2012-07-25T08:30:00Z,30.27,10.90687,0,29.62,6.94
2012-07-25T09:00:00Z,30.21,10.39859,0,29.58,6.92
2012-07-25T09:30:00Z,30.14,10.66115,0,29.43,6.93
2012-07-25T10:00:00Z,30.1,10.47197,0,29.3,6.9
2012-07-25T10:30:00Z,30.04,10.78924,0,29.2,6.88
2012-07-25T11:00:00Z,29.99,10.33316,0,29.13,6.88
2012-07-25T11:30:00Z,29.92,9.839723,0,28.94,6.88
2012-07-25T12:00:00Z,29.86,9.619993,0,28.81,6.88
2012-07-25T12:30:00Z,29.8,9.750353,0,28.64,6.9
2012-07-25T13:00:00Z,29.73,10.20638,0,28.65,6.91
2012-07-25T13:30:00Z,29.68,9.080441,121.59927739979332,28.61,6.91
2012-07-25T14:00:00Z,29.62,8.058015,365.3294323762581,28.54,6.93
2012-07-25T14:30:00Z,29.57,8.799076,609.8080262592814,28.43,6.94
2012-07-25T15:00:00Z,29.56,8.411694,850.851962504235,28.48,6.96
2012-07-25T15:30:00Z,29.54,7.871734,1084.336912573754,28.44,6.98
2012-07-25T16:00:00Z,29.54,7.862509,1306.2678842164037,28.35,7.02
2012-07-25T16:30:00Z,29.57,7.811172,1512.8475769590054,28.29,7.05
2012-07-25T17:00:00Z,29.6,8.153499,1700.541355019838,28.15,7.06
2012-07-25T17:30:00Z,29.65,8.221884,1866.137725798788,28.26,7.11
2012-07-25T18:00:00Z,29.73,8.129436,2006.803289468555,28.38,7.14
2012-07-25T18:30:00Z,29.81,8.171711,2120.131219259275,28.23,7.18
2012-07-25T19:00:00Z,29.87,7.797584,2204.182442858269,28.26,7.22
2012-07-25T19:30:00Z,29.96,6.557669,2257.5188205229892,28.18,7.26
2012-07-25T20:00:00Z,30.08,6.944366,2279.2277520532007,28.21,7.29
2012-07-25T20:30:00Z,30.17,7.213098,2268.9377916055323,28.34,7.33
2012-07-25T21:00:00Z,30.25,7.104687,2226.825003261219,28.29,7.36
2012-07-25T21:30:00Z,30.33,6.789475,2153.609948497402,28.23,7.39
2012-07-25T22:00:00Z,30.43,6.456074,2050.545357202504,28.1,7.42
2012-07-25T22:30:00Z,30.51,5.627662,1919.3946931212033,28.21,7.47
2012-07-25T23:00:00Z,30.65,5.87489,1762.4019804550237,28.34,7.52
2012-07-25T23:30:00Z,30.61,5.980665,1582.2534080546984,28.35,7.52
2012-07-26T00:00:00Z,30.66,6.608091,1382.0313679590565,28.38,7.53
2012-07-26T00:30:00Z,30.68,6.494435,1165.1617147514573,28.53,7.54
2012-07-26T01:00:00Z,30.7,5.999298,935.3551483427783,28.52,7.55
2012-07-26T01:30:00Z,30.69,6.483431,696.5437228200444,28.7,7.55
2012-07-26T02:00:00Z,30.67,6.798413,452.8135678435794,28.92,7.54
2012-07-26T02:30:00Z,30.63,8.06095,208.33497396055628,29.42,7.53
2012-07-26T03:00:00Z,30.57,8.441778,0,29.66,7.5
2012-07-26T03:30:00Z,30.52,8.782517,0,29.61,7.46
2012-07-26T04:00:00Z,30.47,9.56763,0,29.57,7.46
2012-07-26T04:30:00Z,30.41,9.542374,0,29.64,7.41
2012-07-26T05:00:00Z,30.36,8.739767,0,29.75,7.36
2012-07-26T05:30:00Z,30.29,7.989276,0,29.74,7.33
2012-07-26T06:00:00Z,30.25,8.589346,0,29.68,7.3
2012-07-26T06:30:00Z,30.2,8.393033,0,29.62,7.27
2012-07-26T07:00:00Z,30.15,8.545439,0,29.42,7.24
2012-07-26T07:30:00Z,30.11,8.974486,0,29.34,7.23
2012-07-26T08:00:00Z,30.06,8.66271,0,29.26,7.2
2012-07-26T08:30:00Z,30.01,8.54409,0,29.2,7.19
2012-07-26T09:00:00Z,29.96,9.666757,0,29.16,7.17
2012-07-26T09:30:00Z,29.91,8.858345,0,29.17,7.17
2012-07-26T10:00:00Z,29.85,8.536469,0,29.08,7.15
2012-07-26T10:30:00Z,29.8,8.379014,0,29.05,7.14
2012-07-26T11:00:00Z,29.76,8.251499,0,28.85,7.13
2012-07-26T11:30:00Z,29.71,8.007905,0,28.72,7.1
2012-07-26T12:00:00Z,29.66,9.12925,0,28.68,7.09
2012-07-26T12:30:00Z,29.61,8.147597,0,28.47,7.06
2012-07-26T13:00:00Z,29.57,7.702647,0,28.31,7.06
2012-07-26T13:30:00Z,29.52,7.660314,116.81100906718842,28.31,7.03
2012-07-26T14:00:00Z,29.47,6.505097,360.87357145819914,28.09,7.02
2012-07-26T14:30:00Z,29.45,7.475886,605.6866583470595,28.13,7.02
2012-07-26T15:00:00Z,29.43,6.893202,847.0614499210423,28.12,7.02
2012-07-26T15:30:00Z,29.43,7.219543,1080.867956616431,28.14,7.05
2012-07-26T16:00:00Z,29.44,7.131022,1303.10568425874,28.06,7.08
2012-07-26T16:30:00Z,29.49,6.667583,1509.972083694563,27.89,7.11
2012-07-26T17:00:00Z,29.57,6.421861,1697.9276135112189,27.71,7.17
2012-07-26T17:30:00Z,29.71,5.653963,1863.7563024634524,27.31,7.25
2012-07-26T18:00:00Z,29.81,5.708072,2004.6207756955923,27.28,7.35
2012-07-26T18:30:00Z,29.79,6.197512,2118.1108030400487,27.42,7.31
2012-07-26T19:00:00Z,29.87,6.575845,2202.2845386500385,27.83,7.35
2012-07-26T19:30:00Z,30.01,6.185907,2255.7017465685312,27.96,7.45
2012-07-26T20:00:00Z,30.11,5.55878,2277.4484435672553,27.99,7.49
2012-07-26T20:30:00Z,30.37,5.707214,2267.152537625194,27.85,7.61
2012-07-26T21:00:00Z,30.38,5.847761,2224.990194552645,27.95,7.67
2012-07-26T21:30:00Z,30.36,5.555237,2151.68282372188,28.15,7.64
2012-07-26T22:00:00Z,30.47,5.27526,2048.484734574826,28.32,7.67
2012-07-26T22:30:00Z,30.53,5.333972,1917.1616750414387,28.38,7.7
2012-07-26T23:00:00Z,30.59,5.452767,1759.9606190571976,28.39,7.77
2012-07-26T23:30:00Z,30.68,5.268363,1579.5713202847828,28.58,7.82
2012-07-27T00:00:00Z,30.73,4.624648,1379.0802896580167,28.68,7.85
2012-07-27T00:30:00Z,30.76,4.368373,1161.9179842627786,28.72,7.86
2012-07-27T01:00:00Z,30.77,4.53636,931.800111370037,28.96,7.86
2012-07-27T01:30:00Z,30.74,5.010065,692.6640516070992,29.07,7.81
2012-07-27T02:00:00Z,30.7,6.293839,448.6014892160882,29.34,7.74
2012-07-27T02:30:00Z,30.68,6.05269,203.78840232722843,29.37,7.71
2012-07-27T03:00:00Z,30.65,5.582061,0,29.19,7.68
2012-07-27T03:30:00Z,30.6,7.348384,0,29.18,7.63
2012-07-27T04:00:00Z,30.56,8.645465,0,29.65,7.59
2012-07-27T04:30:00Z,30.52,9.332829,0,29.75,7.55
2012-07-27T05:00:00Z,30.47,9.193411,0,29.66,7.5
2012-07-27T05:30:00Z,30.43,8.872323,0,29.57,7.47
2012-07-27T06:00:00Z,30.38,8.552574,0,29.6,7.43
2012-07-27T06:30:00Z,30.34,7.668083,0,29.58,7.4
2012-07-27T07:00:00Z,30.29,7.339385,0,29.48,7.36
2012-07-27T07:30:00Z,30.26,7.965889,0,29.33,7.33
2012-07-27T08:00:00Z,30.22,6.953433,0,29.03,7.31
2012-07-27T08:30:00Z,30.19,7.059339,0,28.78,7.28
2012-07-27T09:00:00Z,30.16,7.430643,0,28.77,7.25
2012-07-27T09:30:00Z,30.13,7.17739,0,28.8,7.22
2012-07-27T10:00:00Z,30.1,6.577395,0,28.59,7.18
2012-07-27T10:30:00Z,30.08,6.747644,0,28.35,7.16
2012-07-27T11:00:00Z,30.04,7.097312,0,28.26,7.13
2012-07-27T11:30:00Z,29.99,6.447271,0,28.07,7.11
2012-07-27T12:00:00Z,29.96,6.840601,0,28.22,7.1
2012-07-27T12:30:00Z,29.92,7.071899,0,28.29,7.07
2012-07-27T13:00:00Z,29.88,7.755497,0,28.19,7.06
2012-07-27T13:30:00Z,29.85,8.148917,111.9760834498966,28.41,7.04
2012-07-27T14:00:00Z,29.81,7.603587,356.37715810075974,28.52,7.05
2012-07-27T14:30:00Z,29.78,7.509923,601.5294618046045,28.38,7.07
2012-07-27T15:00:00Z,29.77,7.213754,843.2383706549225,28.3,7.06
2012-07-27T15:30:00Z,29.78,7.101973,1077.3681782488216,28.36,7.09
2012-07-27T16:00:00Z,29.8,7.252259,1299.912858643777,28.46,7.13
2012-07-27T16:30:00Z,29.84,7.306088,1507.0646106396573,28.41,7.15
2012-07-27T17:00:00Z,29.89,7.350068,1695.2790103624127,28.57,7.17
2012-07-27T17:30:00Z,29.95,8.114128,1861.3356572308976,28.54,7.23
2012-07-27T18:00:00Z,30.03,8.425402,2002.393275966275,28.58,7.28
2012-07-27T18:30:00Z,30.09,8.109344,2116.0383316278794,28.48,7.3
2012-07-27T19:00:00Z,30.19,7.615196,2200.3263257914195,28.68,7.35
2012-07-27T19:30:00Z,30.3,7.981461,2253.815067504331,28.86,7.4
2012-07-27T20:00:00Z,30.4,7.445412,2275.5893495753,28.75,7.46
2012-07-27T20:30:00Z,30.49,7.388227,2265.276607995066,28.81,7.51
2012-07-27T21:00:00Z,30.57,7.504367,2223.053296636372,28.89,7.53
2012-07-27T21:30:00Z,30.78,6.691279,2149.6418680557586,28.8,7.65
2012-07-27T22:00:00Z,30.89,5.33059,2046.298412152106,28.92,7.73
2012-07-27T22:30:00Z,31.06,4.229087,1914.7911641208973,28.85,7.85
2012-07-27T23:00:00Z,31.07,5.243471,1757.3702494138433,29.16,7.91
2012-07-27T23:30:00Z,31.15,5.00066,1576.7291835373424,29.08,7.9
2012-07-28T00:00:00Z,31.18,5.470389,1375.9587852301981,29.07,7.93
2012-07-28T00:30:00Z,31.17,5.607128,1158.4942916367065,29.09,7.93
2012-07-28T01:00:00Z,31.21,5.824013,928.0565805517148,29.2,7.88
2012-07-28T01:30:00Z,31.19,8.010015,688.5885051227048,29.77,7.86
2012-07-28T02:00:00Z,31.1,8.235837,444.18743047184216,30.4,7.78
2012-07-28T02:30:00Z,31.11,8.593504,199.03512676799747,30.35,7.75
2012-07-28T03:00:00Z,31.06,8.913573,0,30.17,7.72
2012-07-28T03:30:00Z,31.02,8.873217,0,30.11,7.65
2012-07-28T04:00:00Z,30.96,8.507762,0,29.95,7.61
2012-07-28T04:30:00Z,30.94,8.448838,0,29.94,7.59
2012-07-28T05:00:00Z,30.87,8.997442,0,29.94,7.53
2012-07-28T05:30:00Z,30.82,9.266764,0,29.9,7.48
2012-07-28T06:00:00Z,30.77,8.792112,0,29.94,7.44
2012-07-28T06:30:00Z,30.73,9.31546,0,29.9,7.42
2012-07-28T07:00:00Z,30.68,9.237367,0,29.87,7.39
2012-07-28T07:30:00Z,30.62,9.309474,0,29.85,7.36
2012-07-28T08:00:00Z,30.57,9.290354,0,29.62,7.34
2012-07-28T08:30:00Z,30.54,9.168657,0,29.4,7.31
2012-07-28T09:00:00Z,30.49,8.882228,0,29.35,7.29
2012-07-28T09:30:00Z,30.45,8.263992,0,29.11,7.27
2012-07-28T10:00:00Z,30.39,8.314017,0,29.11,7.25
2012-07-28T10:30:00Z,30.34,8.752561,0,29.13,7.22
2012-07-28T11:00:00Z,30.31,8.87793,0,29.06,7.19
2012-07-28T11:30:00Z,30.24,8.670401,0,28.91,7.18
2012-07-28T12:00:00Z,30.19,8.794735,0,28.9,7.16
2012-07-28T12:30:00Z,30.15,8.662654,0,28.71,7.14
2012-07-28T13:00:00Z,30.1,8.901625,0,28.71,7.11
2012-07-28T13:30:00Z,30.05,7.889889,107.09706484142107,28.64,7.09
2012-07-28T14:00:00Z,30.02,7.506653,351.842375747664,28.19,7.08
2012-07-28T14:30:00Z,30,8.418854,597.3382174748351,28.17,7.09
2012-07-28T15:00:00Z,29.98,8.802613,839.3840880855698,28.46,7.08
2012-07-28T15:30:00Z,29.97,8.148811,1073.83851566789,28.5,7.08
2012-07-28T16:00:00Z,29.98,7.571615,1296.6899199412373,28.61,7.13
2012-07-28T16:30:00Z,30.01,7.539611,1504.1252515748574,28.34,7.15
2012-07-28T17:00:00Z,30.05,6.798455,1692.5952345685241,28.24,7.17
2012-07-28T17:30:00Z,30.12,7.385353,1858.8750952404405,28.12,7.23
2012-07-28T18:00:00Z,30.19,6.933211,2000.1197390616908,28.26,7.27
2012-07-28T18:30:00Z,30.26,7.686992,2113.9124310405696,28.46,7.27
2012-07-28T19:00:00Z,30.41,7.075914,2198.3061466544464,28.37,7.36
2012-07-28T19:30:00Z,30.46,6.891106,2251.8568860274268,28.42,7.38
2012-07-28T20:00:00Z,30.58,7.359172,2273.648381171054,28.53,7.43
2012-07-28T20:30:00Z,30.67,7.471298,2263.3077735556158,28.57,7.48
2012-07-28T21:00:00Z,30.76,7.162142,2221.011993849451,28.68,7.49
2012-07-28T21:30:00Z,30.85,7.381865,2147.484734562605,28.77,7.55
2012-07-28T22:00:00Z,30.94,7.209219,2043.9840674894606,28.86,7.57
2012-07-28T22:30:00Z,31.01,7.082403,1912.2809177522163,28.96,7.61
2012-07-28T23:00:00Z,31.07,7.29278,1754.628762735054,28.87,7.63
2012-07-28T23:30:00Z,31.13,7.033045,1573.725074530207,28.96,7.66
2012-07-29T00:00:00Z,31.16,7.092114,1372.6651654173534,28.93,7.67
2012-07-29T00:30:00Z,31.2,7.133995,1154.8892261508943,29.08,7.68
2012-07-29T01:00:00Z,31.2,6.950059,924.1234634475138,29.19,7.66
2012-07-29T01:30:00Z,31.2,6.305487,684.3163435088682,29.32,7.64
2012-07-29T02:00:00Z,31.19,6.09549,439.57103260262494,29.22,7.64
2012-07-29T02:30:00Z,31.16,7.554231,194.0751908754539,29.38,7.61
2012-07-29T03:00:00Z,31.12,8.881263,0,29.87,7.58
2012-07-29T03:30:00Z,31.08,9.175416,0,30.17,7.53
2012-07-29T04:00:00Z,31.03,8.502975,0,30.15,7.5
2012-07-29T04:30:00Z,30.99,8.033074,0,30.01,7.47
2012-07-29T05:00:00Z,30.95,8.02505,0,29.97,7.44
2012-07-29T05:30:00Z,30.92,7.655606,0,29.9,7.41
2012-07-29T06:00:00Z,30.88,7.629468,0,29.62,7.37
2012-07-29T06:30:00Z,30.84,8.285573,0,29.47,7.35
2012-07-29T07:00:00Z,30.79,9.874546,0,29.5,7.34
2012-07-29T07:30:00Z,30.75,8.900986,0,29.42,7.32
2012-07-29T08:00:00Z,30.69,8.842491,0,29.35,7.3
2012-07-29T08:30:00Z,30.66,8.68335,0,29.12,7.29
2012-07-29T09:00:00Z,30.6,9.413157,0,29.12,7.26
2012-07-29T09:30:00Z,30.56,8.847764,0,29.19,7.23
2012-07-29T10:00:00Z,30.53,8.209874,0,29.04,7.2
2012-07-29T10:30:00Z,30.48,8.16949,0,28.79,7.18
2012-07-29T11:00:00Z,30.45,6.916215,0,28.51,7.18
2012-07-29T11:30:00Z,30.41,6.360866,0,28.32,7.14
2012-07-29T12:00:00Z,30.37,6.655635,0,28.39,7.12
2012-07-29T12:30:00Z,30.33,6.339722,0,28.35,7.11
2012-07-29T13:00:00Z,30.28,5.131205,0,27.49,7.08
2012-07-29T13:30:00Z,30.25,5.171921,102.17647660434082,27.15,7.05
2012-07-29T14:00:00Z,30.21,4.842669,347.2713583100985,27.24,7.04
2012-07-29T14:30:00Z,30.19,4.787888,593.1146495996417,27.3,7.03
2012-07-29T15:00:00Z,30.18,4.889695,835.4999035772341,27.12,7.05
2012-07-29T15:30:00Z,30.21,5.042902,1070.279841387455,27.18,7.09
2012-07-29T16:00:00Z,30.23,5.97684,1293.4373131794666,26.9,7.11
2012-07-29T16:30:00Z,30.28,6.306329,1501.154032722389,27.11,7.12
2012-07-29T17:00:00Z,30.34,6.298914,1689.875909390903,27,7.11
2012-07-29T17:30:00Z,30.44,6.076276,1856.3738595325678,27.27,7.14
2012-07-29T18:00:00Z,30.56,5.973551,1997.7990570471625,27.34,7.22
2012-07-29T18:30:00Z,30.67,5.962205,2111.7316776192592,27.64,7.29
2012-07-29T19:00:00Z,30.77,6.992954,2196.2223025091857,27.72,7.36
2012-07-29T19:30:00Z,30.84,7.418149,2249.8252736964632,27.89,7.41
2012-07-29T20:00:00Z,30.9,7.627425,2271.623429491819,28.13,7.44
2012-07-29T20:30:00Z,30.95,7.80197,2261.2437973999376,28.35,7.47
2012-07-29T21:00:00Z,31.05,7.275738,2218.863975808779,28.38,7.51
2012-07-29T21:30:00Z,31.13,7.105669,2145.209095208326,28.58,7.55
2012-07-29T22:00:00Z,31.21,6.840086,2041.539411029026,28.59,7.59
2012-07-29T22:30:00Z,31.28,6.754068,1909.6287403226456,28.54,7.62
2012-07-29T23:00:00Z,31.35,6.170575,1751.734111214646,28.52,7.64
2012-07-29T23:30:00Z,31.41,6.221995,1570.5571445961998,28.71,7.67
2012-07-30T00:00:00Z,31.46,5.684984,1369.1978286164358,29.18,7.7
2012-07-30T00:30:00Z,31.48,5.42423,1151.1014769642072,30.07,7.73
2012-07-30T01:00:00Z,31.5,6.107639,919.9997787009794,29.95,7.76
2012-07-30T01:30:00Z,31.48,6.042484,679.8469479790072,29.74,7.74
2012-07-30T02:00:00Z,31.46,6.75592,434.75206627324945,29.09,7.71
2012-07-30T02:30:00Z,31.42,6.307476,188.90877498370577,29.18,7.66
2012-07-30T03:00:00Z,31.39,5.664075,0,28.95,7.61
2012-07-30T03:30:00Z,31.36,5.705265,0,29.06,7.57
2012-07-30T04:00:00Z,31.31,7.189079,0,29.13,7.54
2012-07-30T04:30:00Z,31.27,7.914737,0,29.82,7.49
2012-07-30T05:00:00Z,31.23,6.597606,0,29.98,7.46
2012-07-30T05:30:00Z,31.19,6.492889,0,29.67,7.42
2012-07-30T06:00:00Z,31.17,6.092578,0,29.66,7.39
2012-07-30T06:30:00Z,31.13,6.8011,0,29.51,7.36
2012-07-30T07:00:00Z,31.1,6.573841,0,29.35,7.33
2012-07-30T07:30:00Z,31.06,7.182405,0,29.16,7.3
2012-07-30T08:00:00Z,31.01,7.756912,0,29.03,7.26
2012-07-30T08:30:00Z,30.97,7.985818,0,28.74,7.23
2012-07-30T09:00:00Z,30.92,8.427538,0,28.4,7.2
2012-07-30T09:30:00Z,30.87,8.661166,0,28.43,7.18
2012-07-30T10:00:00Z,30.84,8.605064,0,28.47,7.16
2012-07-30T10:30:00Z,30.77,8.017841,0,28.45,7.13
2012-07-30T11:00:00Z,30.74,8.268414,0,28.33,7.1
2012-07-30T11:30:00Z,30.68,8.118984,0,28.25,7.08
2012-07-30T12:00:00Z,30.63,7.678713,0,27.97,7.07
2012-07-30T12:30:00Z,30.56,7.771296,0,27.91,7.05
2012-07-30T13:00:00Z,30.51,7.352036,0,27.9,7.04
2012-07-30T13:30:00Z,30.46,6.497978,97.21679840465521,27.66,7.04
2012-07-30T14:00:00Z,30.42,6.665698,342.6661877604903,27.46,7.03
2012-07-30T14:30:00Z,30.39,5.949491,588.8604238278244,27.34,7.03
2012-07-30T15:00:00Z,30.4,5.964841,831.5870549484415,27.23,7.05
2012-07-30T15:30:00Z,30.41,6.059695,1066.6929612094166,27.24,7.11
2012-07-30T16:00:00Z,30.45,4.586889,1290.155415349314,27,7.14
2012-07-30T16:30:00Z,30.49,5.259687,1498.1509128047,27.18,7.17
2012-07-30T17:00:00Z,30.54,5.962949,1687.120592982929,27.21,7.22
2012-07-30T17:30:00Z,30.61,6.609225,1853.831132244781,27.3,7.27
2012-07-30T18:00:00Z,30.68,7.013499,1995.430067031233,27.58,7.3
2012-07-30T18:30:00Z,30.76,7.022385,2109.494600333998,27.69,7.34
2012-07-30T19:00:00Z,30.84,6.925975,2194.0730563499897,27.75,7.42
2012-07-30T19:30:00Z,30.95,7.058111,2247.7182742438104,27.8,7.45
2012-07-30T20:00:00Z,31.04,6.968856,2269.512369473334,27.78,7.5
2012-07-30T20:30:00Z,31.14,6.18041,2259.082439020644,27.86,7.57
2012-07-30T21:00:00Z,31.23,5.257923,2216.6069418926104,28.36,7.63
2012-07-30T21:30:00Z,31.32,5.829081,2142.812645614162,28.38,7.66
2012-07-30T22:00:00Z,31.45,6.173363,2038.9621910566575,28.36,7.73
2012-07-30T22:30:00Z,31.47,6.258039,1906.8324883031723,28.56,7.74
2012-07-30T23:00:00Z,31.56,6.335036,1748.6843131781854,28.71,7.8
2012-07-30T23:30:00Z,31.59,6.726027,1567.2236248155311,28.23,7.84
2012-07-31T00:00:00Z,31.61,6.945059,1365.5552659220746,28.35,7.89
2012-07-31T00:30:00Z,31.6,7.534172,1147.1298379965508,28.36,7.87
2012-07-31T01:00:00Z,31.6,7.006639,915.6846606867248,28.56,7.85
2012-07-31T01:30:00Z,31.59,7.077885,675.1798251665999,28.87,7.86
2012-07-31T02:00:00Z,31.57,7.070276,429.7304358107647,29.35,7.82
2012-07-31T02:30:00Z,31.51,8.323328,183.53619974343135,29.52,7.77
2012-07-31T03:00:00Z,31.47,8.436156,0,29.71,7.74
2012-07-31T03:30:00Z,31.42,8.528096,0,29.71,7.68
2012-07-31T04:00:00Z,31.34,8.715786,0,29.62,7.62
2012-07-31T04:30:00Z,31.28,9.175418,0,29.82,7.58
2012-07-31T05:00:00Z,31.23,9.434102,0,30.02,7.55
2012-07-31T05:30:00Z,31.16,9.336097,0,30.22,7.5
2012-07-31T06:00:00Z,31.08,10.08506,0,30.12,7.44
2012-07-31T06:30:00Z,31,10.07895,0,30.15,7.39
2012-07-31T07:00:00Z,30.94,9.977104,0,30.03,7.36
2012-07-31T07:30:00Z,30.88,9.58152,0,29.82,7.34
2012-07-31T08:00:00Z,30.8,9.070545,0,29.82,7.3
2012-07-31T08:30:00Z,30.75,9.524435,0,29.73,7.28
2012-07-31T09:00:00Z,30.65,9.242211,0,29.57,7.24
2012-07-31T09:30:00Z,30.6,9.773218,0,29.33,7.21
2012-07-31T10:00:00Z,30.51,9.744057,0,29.25,7.16
2012-07-31T10:30:00Z,30.47,9.437045,0,29.25,7.14
2012-07-31T11:00:00Z,30.4,8.988193,0,28.89,7.14
2012-07-31T11:30:00Z,30.33,8.618999,0,28.63,7.12
2012-07-31T12:00:00Z,30.27,8.47551,0,28.6,7.08
2012-07-31T12:30:00Z,30.22,8.334549,0,28.58,7.08
2012-07-31T13:00:00Z,30.18,8.479869,0,28.45,7.07
2012-07-31T13:30:00Z,30.12,7.889589,92.22046343745178,28.3,7.04
2012-07-31T14:00:00Z,30.09,7.583733,338.02889173535476,27.87,7.01
2012-07-31T14:30:00Z,30.06,7.031327,584.5771452492395,27.6,7
2012-07-31T15:00:00Z,30.07,7.102376,827.6467149841999,27.48,6.99
2012-07-31T15:30:00Z,30.08,7.382351,1063.078613252597,27.17,7.03
2012-07-31T16:00:00Z,30.1,6.964657,1286.8445349793346,27.14,7.06
2012-07-31T16:30:00Z,30.14,7.5751,1495.1157831864093,27.21,7.05
2012-07-31T17:00:00Z,30.2,7.293397,1684.3287791094085,27.21,7.08
2012-07-31T17:30:00Z,30.22,6.491522,1851.2460359092343,27.19,7.08
2012-07-31T18:00:00Z,30.3,6.170252,1993.0115530324624,26.93,7.12
2012-07-31T18:30:00Z,30.43,6.587729,2107.1996832008676,27.01,7.23
2012-07-31T19:00:00Z,30.53,5.95319,2191.856635834709,27.11,7.31
2012-07-31T19:30:00Z,30.64,5.338627,2245.5339069996926,27.35,7.35
2012-07-31T20:00:00Z,30.79,5.150752,2267.3130637133404,27.61,7.5
2012-07-31T20:30:00Z,31.01,4.70293,2256.821458559882,28.23,7.69
2012-07-31T21:00:00Z,31.23,4.37642,2214.2386058174266,28.92,8.02
2012-07-31T21:30:00Z,31.41,3.648319,2140.293109895212,29.8,8.15
2012-07-31T22:00:00Z,31.37,3.850481,2036.2501987324297,30.3,8.22
2012-07-31T22:30:00Z,31.42,3.188686,1903.8900753980531,31.47,8.21
2012-07-31T23:00:00Z,31.43,3.420943,1745.4774582765433,31.67,7.99
2012-07-31T23:30:00Z,31.39,4.146667,1563.722831177633,29.9,7.78
2012-08-01T00:00:00Z,31.41,5.199365,1361.7360661814876,29.37,7.76
2012-08-01T00:30:00Z,31.4,5.632854,1142.9732128034827,29.25,7.7
2012-08-01T01:00:00Z,31.41,6.036599,911.1773641344564,28.69,7.7
2012-08-01T01:30:00Z,31.37,6.196331,670.3146114326215,28.3,7.69
2012-08-01T02:00:00Z,31.34,6.587784,424.50618313471824,28.05,7.66
2012-08-01T02:30:00Z,31.29,7.855939,177.95792962083274,28.35,7.61
2012-08-01T03:00:00Z,31.23,8.764361,0,28.38,7.58
2012-08-01T03:30:00Z,31.15,9.685226,0,29.02,7.55
2012-08-01T04:00:00Z,31.05,9.59824,0,29.38,7.5
2012-08-01T04:30:00Z,30.99,9.608515,0,29.57,7.44
